"","year","species","pct.freq","Common.Name","Common.Name.Alt","Family","Scientific.Name","Life.Form"
"282","2000","POZO",7.08,"flatstem pondweed","pondweed, flatstem","Potamogetonaceae","Potamogeton zosteriformis Fern.","S"
"283","2000","RA?NU",0,NA,NA,NA,NA,NA
"284","2000","RALO2",0.46,"longbeak buttercup","buttercup, longbeak","Ranunculaceae","Ranunculus longirostris Godr.","S"
"285","2000","RIFL4",0,"slender liverwort","liverwort, slender","Riccaceae","Riccia fluitans L.","N"
"286","2000","RO?BI",0,"locust","locust","Fabaceae","Robina spp.","E"
"287","2000","RONA2",0.31,"watercress","watercress","Brassicaceae","Rorippa nasturtium-aquaticum (L.) Hayek","E"
"288","2000","RUOR2",0,"greater water dock","water dock, greater","Polygonaceae","Rumex orbiculatus Gray","E"
"289","2000","SA?GI",0,NA,NA,NA,NA,NA
"290","2000","SA?LI",0,NA,NA,NA,NA,NA
"291","2000","SAEX",0,"sandbar willow","willow, sandbar","Salicaceae","Salix exigua Nutt.","E"
"292","2000","SAIN3",0,NA,NA,NA,NA,NA
"293","2000","SALA2",3.85,"broadleaf arrowhead","arrowhead, broadleaf","Alismataceae","Sagittaria latifolia Willd.","E"
"294","2000","SALIX",0,NA,NA,NA,NA,NA
"295","2000","SANI",0,"black willow","willow, black","Salicaceae","Salix nigra Marsh.","E"
"296","2000","SARI",3.23,"stiff arrowhead","arrowhead, stiff","Alismataceae","Sagittaria rigida Pursh.","E"
"297","2000","SCFL",0.31,"river bulrush","bulrush, river","Cyperaceae","Schoenoplectus fluviatilis (Torr.) M.T. Strong","E"
"298","2000","SCVA",0.31,"softstem bulrush","bulrush, softstem","Cyperaceae","Schoenoplectus tabernaemontani (K.C. Gmel.) Palla","E"
"299","2000","SP?AR",0,"burreed","burreed","Sparganiaceae","Sparganium spp","E"
"300","2000","SPEU",0.62,"giant burreed","burreed, giant","Sparganiaceae","Sparganium eurycarpum Engelm. ex Gray","E"
"301","2000","SPPO",0,"big duckweed","duckweed, big","Lemnaceae","Spirodela polyrrhiza (L.) Schleid.","N"
"302","2000","ST?AC",0,"hedge nettle","nettle, hedge","Lamiaceae","Stachys spp.","E"
"303","2000","ST?UC",0,"pondweed","pondweed","Potamogetonaceae","Stuckenia spp.","S"
"304","2000","TYAN",0.15,"narrowleaf cattail","cattail, narrowleaf","Typhaceae","Typha angustifolia L.","E"
"305","2000","TYLA",0,"common cattail","cattail, common","Typhaceae","Typha latifolia L.","E"
"306","2000","UNK1",0,NA,NA,NA,NA,NA
"307","2000","UNKN01",0,NA,NA,NA,NA,NA
"308","2000","URDI",0,"stinging nettle","nettle, stinging","Urticaceae","Urtica dioica L.","E"
"309","2000","UTMA",2.62,"common bladderwort","bladderwort, common","Lentibulariaceae","Utricularia macrorhiza Le Conte","S"
"310","2000","VAAM3",13.23,"wildcelery","wildcelery","Hydrocharitaceae","Vallisneria americana Michx.","S"
"311","2000","WOCO",0,"Columbian watermeal","watermeal, Columbian","Lemnaceae","Wolffia columbiana Karst.","N"
"312","2000","XAST",0,"rough cocklebur","cocklebur, rough","Asteraceae","Xanthium strumarium L.","E"
"313","2000","ZAPA",0.46,"horned pondweed","pondweed, horned","Zannichelliaceae","Zannichellia palustris L.","S"
"314","2000","ZI?ZA",2,"wild rice","rice, wild","Poaceae","Zizania spp.","E"
"315","2000","ZODU",16.31,"water stargrass","stargrass, water","Pontederiaceae","Heteranthera dubia (Jacq.) MacM.","S"
"316","2001","ACSA2",0,"silver maple","maple, silver","Aceraceae","Acer saccharinum L.","E"
"317","2001","ALGA",7.16,"filamentous algae","algae, filamentous","","Filamentous algae","A"
"318","2001","ALSU",0,"American water plantain","water plantain, American","Alismataceae","Alisma subcordatum","E"
"319","2001","AM?AR",0,NA,NA,NA,NA,NA
"320","2001","ASCLE",0,"milkweed","milkweed","Ascleepiadaceae","Asclepias spp.","E"
"321","2001","ASIN",0,"swamp milkweed","milkweed, swamp","Asclepiadaceae","Asclepias incarnata L.","E"
"322","2001","AZCA",0,"Carolina mosquitofern","mosquitofern, Carolina","Azollaceae","Azolla caroliniana Willd.","N"
"323","2001","AZME",0,"Mexican mosquitofern","mosquitofern, Mexican","Azollaceae","Azolla mexicana Schlect. & Cham. ex K. Presl","N"
"324","2001","BI?DE",0,NA,NA,NA,NA,NA
"325","2001","buum",0,NA,NA,NA,NA,NA
"326","2001","BUUM",0,"flowering rush","rush, flowering","Butomaceae","Butomus umbellatus L.","E"
"327","2001","CA?RE",0,NA,NA,NA,NA,NA
"328","2001","CEDE4",30.75,"coontail","coontail","Ceratophyllaceae","Ceratophyllum demersum L.","S"
"329","2001","CEOC",0,"common hackberry","hackberry, common","Ulmaceae","Celtis occidentalis L.","E"
"330","2001","CEOC2",0,"common buttonbush","buttonbush, common","Rubiaceae","Cephalanthus occidentalis L.","E"
"331","2001","CH?AR",0.6,"chara","chara","Characeae","Chara spp.","S"
"332","2001","CIBU",0,"bulblet-bearing water hemlock","hemlock, bulblet-bearing water","","Cicuta bulbifera","E"
"333","2001","CY?PE",0,NA,NA,NA,NA,NA
"334","2001","CYER2",0,"redroot flatsedge","flatsedge, redroot","Cyperaceae","Cyperus erythrorhizos Muhl.","E"
"335","2001","CYST",0,"straw-colored flatsedge","flatsedge, straw-colored","Cyperaceae","Cyperus strigosus L.","E"
"336","2001","DR?EP",0,NA,NA,NA,NA,NA
"337","2001","EL?EO",0,NA,NA,NA,NA,NA
"338","2001","ELAC",0,"needle spikerush","spikerush, needle","Cyperaceae","Eleocharis acicularis","E"
"339","2001","ELCA7",19.25,"Canadian waterweed","waterweed, Canadian","Hydrocharitaceae","Elodea canadensis Michx.","S"
"340","2001","ELNU2",0,NA,NA,NA,NA,NA
"341","2001","ELPA3",0,"common spikerush","spikerush, common","Cyperaceae","Eleocharis palustris (L.) Roemer & J.A. Schultes","E"
"342","2001","EQ?UI",0,NA,NA,NA,NA,NA
"343","2001","IM?PA",0,"touch-me-not","touch-me-not","Balsaminaceae","Impatiens spp.","E"
"344","2001","IRVE2",0,NA,NA,NA,NA,NA
"345","2001","LACA3",0,"Canadian woodnettle","woodnettle, Canadian","","Laportea canadensis (L.) Weddell","E"
"346","2001","LEMI3",0,"small duckweed","duckweed, small","Lemnaceae","Lemna minor L.","N"
"347","2001","LEOR",0.45,"rice cutgrass","cutgrass, rice","Poaceae","Leersia oryzoides(L.) Sw.","E"
"348","2001","LETR",0,"star duckweed","duckweed, star","Lemnaceae","Lemna trisulca L.","N"
"349","2001","LEVI2",0,"whitegrass","whitegrass","Poaceae","Leersia virginica","E"
"350","2001","LYSA2",0,"purple loosestrife","loosestrife, purple","Lythraceae","Lythrum salicaria L.","E"
"351","2001","MYSI",0,"northern watermilfoil","watermilfoil, northern","Haloragaceae","Myriophyllum sibiricum Komarov","S"
"352","2001","MYSP2",4.18,"Eurasian watermilfoil","watermilfoil, Eurasian","Haloragaceae","Myriophyllum spicatum L.","S"
"353","2001","NAFL",1.64,"nodding waternymph","waternymph, nodding","Najadaceae","Najas flexilis (Willd.) Rostk. & Schmidt","S"
"354","2001","NAGU",0,"southern waternymph","waternymph, southern","Najadaceae","Najas guadalupensis (Spreng.) Magnus","S"
"355","2001","NAMI",0,"brittle waternymph","waternymph, brittle","Najadaceae","Najas minor All.","S"
"356","2001","NELU",3.58,"American lotus","lotus, American","Nelumbonaceae","Nelumbo lutea Willd.","F"
"357","2001","NI?TE",0,"nitella","nitella","Characeae","Nitella spp.","S"
"358","2001","NLPW",14.48,"leafy/small pondweed","pondweed, leafy/small","Potamogetonaceae","Potamogeton foliosus Raf./pusillus L.","S"
"359","2001","NOAQVG",70.15,NA,NA,NA,NA,NA
"360","2001","NORAKE",0,NA,NA,NA,NA,NA
"361","2001","NOSAV",0,NA,NA,NA,NA,NA
"362","2001","NOSMPL",0,NA,NA,NA,NA,NA
"363","2001","NOTSP",0,NA,NA,NA,NA,NA
"364","2001","NULU",0.9,"yellow pond lily","pondlily, yellow","Nymphaeaceae","Nuphar variegata Dur.","F"
"365","2001","NYTU",11.04,"white waterlily","waterlily, white","Nymphaeaceae","Nymphaea odorata Ait. spp  tuberosa (Paine) Wiersma & Hellquist","F"
"366","2001","PE?RS",0,NA,NA,NA,NA,NA
"367","2001","PHAR3",2.54,"reed canarygrass","canarygrass, reed","Poaceae","Phalaris aruninaceae L.","E"
"368","2001","PHAU7",0,"common reed","reed, common","Poaceae","Phragmites australis (Cav.) Trin. ex Steud.","E"
"369","2001","PHAUA6",0,NA,NA,NA,NA,NA
"370","2001","PHAUA7",0,NA,NA,NA,NA,NA
"371","2001","PIPU2",0,"Canadian clearweed","clearweed, Canadian","","Pilea pumila (L.) Gray","E"
"372","2001","PO?LY",0,NA,NA,NA,NA,NA
"373","2001","POAL8",0,"alpine pondweed","pondweed, alpine","Potamogetonaceae","Potamogeton alpinus Balbis","S"
"374","2001","POAM5",0,"largeleaf pondweed","pondweed, largeleaf","Potamogetonaceae","Potamogeton amplifolius Tuck.","S"
"375","2001","POAM8",0,"water knotweed","knotweed, water","Polygonaceae","Polygonum amphibium L.","E"
"376","2001","POAMS",0,"water smartweed","smartweed, water","Polygonaceae","Polygonum amphibium L. var stipulaceum Coleman","E"
"377","2001","POCO14",0.45,"pickerelweed","pickerelweed","Pontederiaceae","Pontederia cordata L.","E"
"378","2001","POCR3",8.81,"curly pondweed","pondweed, curly","Potamogetonaceae","Potamogeton crispus L.","S"
"379","2001","POFO3",0,"leafy pondweed","pondweed, leafy","Potamogetonaceae","Potamogeton foliosus Raf.","S"
"380","2001","POLA4",0,"curlytop knotweed","knotweed, curlytop","Polygonaceae","Polygonum lapathifolium L.","E"
"381","2001","PONO2",1.64,"longleaf pondweed","pondweed, longleaf","Potamogetonaceae","Potamogeton nodosus Poir.","S"
"382","2001","POPE2",0,"Pennsylvania smartweed","smartweed, Pennsylvania","Polygonaceae","Polygonum pensylvanicum L.","E"
"383","2001","POPE3",0,"spotted ladysthumb","ladysthumb, spotted","Polygonaceae","Polygonum persicaria","E"
"384","2001","POPE6",16.72,"sago pondweed","pondweed, sago","Potamogetonaceae","Stuckenia pectinatus (L.) Boerner","S"
"385","2001","POPU5",0,"dotted smartweed","smartweed, dotted","Polygonaceae","Polygonum punctatum Ell.","E"
"386","2001","PORI2",0.15,"Richardson's pondweed","pondweed, Richardson's","Potamogetonaceae","Potamogeton richardsonii (Benn.) Rydb.","S"
"387","2001","POZO",7.76,"flatstem pondweed","pondweed, flatstem","Potamogetonaceae","Potamogeton zosteriformis Fern.","S"
"388","2001","RA?NU",0,NA,NA,NA,NA,NA
"389","2001","RALO2",0,"longbeak buttercup","buttercup, longbeak","Ranunculaceae","Ranunculus longirostris Godr.","S"
"390","2001","RIFL4",0,"slender liverwort","liverwort, slender","Riccaceae","Riccia fluitans L.","N"
"391","2001","RO?BI",0,"locust","locust","Fabaceae","Robina spp.","E"
"392","2001","RONA2",0,"watercress","watercress","Brassicaceae","Rorippa nasturtium-aquaticum (L.) Hayek","E"
"393","2001","RUOR2",0,"greater water dock","water dock, greater","Polygonaceae","Rumex orbiculatus Gray","E"
"394","2001","SA?GI",0.15,NA,NA,NA,NA,NA
"395","2001","SA?LI",0,NA,NA,NA,NA,NA
"396","2001","SAEX",0,"sandbar willow","willow, sandbar","Salicaceae","Salix exigua Nutt.","E"
"397","2001","SAIN3",0,NA,NA,NA,NA,NA
"398","2001","SALA2",5.67,"broadleaf arrowhead","arrowhead, broadleaf","Alismataceae","Sagittaria latifolia Willd.","E"
"399","2001","SALIX",0,NA,NA,NA,NA,NA
"400","2001","SANI",0,"black willow","willow, black","Salicaceae","Salix nigra Marsh.","E"
"401","2001","SARI",3.73,"stiff arrowhead","arrowhead, stiff","Alismataceae","Sagittaria rigida Pursh.","E"
"402","2001","SCFL",0.45,"river bulrush","bulrush, river","Cyperaceae","Schoenoplectus fluviatilis (Torr.) M.T. Strong","E"
"403","2001","SCVA",0.15,"softstem bulrush","bulrush, softstem","Cyperaceae","Schoenoplectus tabernaemontani (K.C. Gmel.) Palla","E"
"404","2001","SP?AR",0,"burreed","burreed","Sparganiaceae","Sparganium spp","E"
"405","2001","SPEU",1.04,"giant burreed","burreed, giant","Sparganiaceae","Sparganium eurycarpum Engelm. ex Gray","E"
"406","2001","SPPO",0,"big duckweed","duckweed, big","Lemnaceae","Spirodela polyrrhiza (L.) Schleid.","N"
"407","2001","ST?AC",0,"hedge nettle","nettle, hedge","Lamiaceae","Stachys spp.","E"
"408","2001","ST?UC",0,"pondweed","pondweed","Potamogetonaceae","Stuckenia spp.","S"
"409","2001","TYAN",0,"narrowleaf cattail","cattail, narrowleaf","Typhaceae","Typha angustifolia L.","E"
"410","2001","TYLA",0,"common cattail","cattail, common","Typhaceae","Typha latifolia L.","E"
"411","2001","UNK1",0,NA,NA,NA,NA,NA
"412","2001","UNKN01",0,NA,NA,NA,NA,NA
"413","2001","URDI",0,"stinging nettle","nettle, stinging","Urticaceae","Urtica dioica L.","E"
"414","2001","UTMA",1.94,"common bladderwort","bladderwort, common","Lentibulariaceae","Utricularia macrorhiza Le Conte","S"
"415","2001","VAAM3",11.04,"wildcelery","wildcelery","Hydrocharitaceae","Vallisneria americana Michx.","S"
"416","2001","WOCO",0,"Columbian watermeal","watermeal, Columbian","Lemnaceae","Wolffia columbiana Karst.","N"
"417","2001","XAST",0,"rough cocklebur","cocklebur, rough","Asteraceae","Xanthium strumarium L.","E"
"418","2001","ZAPA",0.15,"horned pondweed","pondweed, horned","Zannichelliaceae","Zannichellia palustris L.","S"
"419","2001","ZI?ZA",3.28,"wild rice","rice, wild","Poaceae","Zizania spp.","E"
"420","2001","ZODU",14.63,"water stargrass","stargrass, water","Pontederiaceae","Heteranthera dubia (Jacq.) MacM.","S"
"421","2002","ACSA2",0,"silver maple","maple, silver","Aceraceae","Acer saccharinum L.","E"
"422","2002","ALGA",11.93,"filamentous algae","algae, filamentous","","Filamentous algae","A"
"423","2002","ALSU",0,"American water plantain","water plantain, American","Alismataceae","Alisma subcordatum","E"
"424","2002","AM?AR",0,NA,NA,NA,NA,NA
"425","2002","ASCLE",0,"milkweed","milkweed","Ascleepiadaceae","Asclepias spp.","E"
"426","2002","ASIN",0,"swamp milkweed","milkweed, swamp","Asclepiadaceae","Asclepias incarnata L.","E"
"427","2002","AZCA",0,"Carolina mosquitofern","mosquitofern, Carolina","Azollaceae","Azolla caroliniana Willd.","N"
"428","2002","AZME",0,"Mexican mosquitofern","mosquitofern, Mexican","Azollaceae","Azolla mexicana Schlect. & Cham. ex K. Presl","N"
"429","2002","BI?DE",0,NA,NA,NA,NA,NA
"430","2002","buum",0,NA,NA,NA,NA,NA
"431","2002","BUUM",0,"flowering rush","rush, flowering","Butomaceae","Butomus umbellatus L.","E"
"432","2002","CA?RE",0,NA,NA,NA,NA,NA
"433","2002","CEDE4",29.36,"coontail","coontail","Ceratophyllaceae","Ceratophyllum demersum L.","S"
"434","2002","CEOC",0,"common hackberry","hackberry, common","Ulmaceae","Celtis occidentalis L.","E"
"435","2002","CEOC2",0,"common buttonbush","buttonbush, common","Rubiaceae","Cephalanthus occidentalis L.","E"
"436","2002","CH?AR",1.7,"chara","chara","Characeae","Chara spp.","S"
"437","2002","CIBU",0,"bulblet-bearing water hemlock","hemlock, bulblet-bearing water","","Cicuta bulbifera","E"
"438","2002","CY?PE",0,NA,NA,NA,NA,NA
"439","2002","CYER2",0,"redroot flatsedge","flatsedge, redroot","Cyperaceae","Cyperus erythrorhizos Muhl.","E"
"440","2002","CYST",0,"straw-colored flatsedge","flatsedge, straw-colored","Cyperaceae","Cyperus strigosus L.","E"
"441","2002","DR?EP",0,NA,NA,NA,NA,NA
"442","2002","EL?EO",0.28,NA,NA,NA,NA,NA
"443","2002","ELAC",0,"needle spikerush","spikerush, needle","Cyperaceae","Eleocharis acicularis","E"
"444","2002","ELCA7",29.73,"Canadian waterweed","waterweed, Canadian","Hydrocharitaceae","Elodea canadensis Michx.","S"
"445","2002","ELNU2",0,NA,NA,NA,NA,NA
"446","2002","ELPA3",0,"common spikerush","spikerush, common","Cyperaceae","Eleocharis palustris (L.) Roemer & J.A. Schultes","E"
"447","2002","EQ?UI",0.09,NA,NA,NA,NA,NA
"448","2002","IM?PA",0,"touch-me-not","touch-me-not","Balsaminaceae","Impatiens spp.","E"
"449","2002","IRVE2",0,NA,NA,NA,NA,NA
"450","2002","LACA3",0,"Canadian woodnettle","woodnettle, Canadian","","Laportea canadensis (L.) Weddell","E"
"451","2002","LEMI3",0,"small duckweed","duckweed, small","Lemnaceae","Lemna minor L.","N"
"452","2002","LEOR",1.89,"rice cutgrass","cutgrass, rice","Poaceae","Leersia oryzoides(L.) Sw.","E"
"453","2002","LETR",0,"star duckweed","duckweed, star","Lemnaceae","Lemna trisulca L.","N"
"454","2002","LEVI2",0,"whitegrass","whitegrass","Poaceae","Leersia virginica","E"
"455","2002","LYSA2",0,"purple loosestrife","loosestrife, purple","Lythraceae","Lythrum salicaria L.","E"
"456","2002","MYSI",0,"northern watermilfoil","watermilfoil, northern","Haloragaceae","Myriophyllum sibiricum Komarov","S"
"457","2002","MYSP2",15.62,"Eurasian watermilfoil","watermilfoil, Eurasian","Haloragaceae","Myriophyllum spicatum L.","S"
"458","2002","NAFL",3.03,"nodding waternymph","waternymph, nodding","Najadaceae","Najas flexilis (Willd.) Rostk. & Schmidt","S"
"459","2002","NAGU",0,"southern waternymph","waternymph, southern","Najadaceae","Najas guadalupensis (Spreng.) Magnus","S"
"460","2002","NAMI",0,"brittle waternymph","waternymph, brittle","Najadaceae","Najas minor All.","S"
"461","2002","NELU",5.4,"American lotus","lotus, American","Nelumbonaceae","Nelumbo lutea Willd.","F"
"462","2002","NI?TE",0,"nitella","nitella","Characeae","Nitella spp.","S"
"463","2002","NLPW",11.65,"leafy/small pondweed","pondweed, leafy/small","Potamogetonaceae","Potamogeton foliosus Raf./pusillus L.","S"
"464","2002","NOAQVG",58.24,NA,NA,NA,NA,NA
"465","2002","NORAKE",0,NA,NA,NA,NA,NA
"466","2002","NOSAV",0,NA,NA,NA,NA,NA
"467","2002","NOSMPL",1.89,NA,NA,NA,NA,NA
"468","2002","NOTSP",0,NA,NA,NA,NA,NA
"469","2002","NULU",0.38,"yellow pond lily","pondlily, yellow","Nymphaeaceae","Nuphar variegata Dur.","F"
"470","2002","NYTU",8.9,"white waterlily","waterlily, white","Nymphaeaceae","Nymphaea odorata Ait. spp  tuberosa (Paine) Wiersma & Hellquist","F"
"471","2002","PE?RS",0,NA,NA,NA,NA,NA
"472","2002","PHAR3",1.04,"reed canarygrass","canarygrass, reed","Poaceae","Phalaris aruninaceae L.","E"
"473","2002","PHAU7",0,"common reed","reed, common","Poaceae","Phragmites australis (Cav.) Trin. ex Steud.","E"
"474","2002","PHAUA6",0,NA,NA,NA,NA,NA
"475","2002","PHAUA7",0,NA,NA,NA,NA,NA
"476","2002","PIPU2",0,"Canadian clearweed","clearweed, Canadian","","Pilea pumila (L.) Gray","E"
"477","2002","PO?LY",0.28,NA,NA,NA,NA,NA
"478","2002","POAL8",0,"alpine pondweed","pondweed, alpine","Potamogetonaceae","Potamogeton alpinus Balbis","S"
"479","2002","POAM5",0,"largeleaf pondweed","pondweed, largeleaf","Potamogetonaceae","Potamogeton amplifolius Tuck.","S"
"480","2002","POAM8",0.28,"water knotweed","knotweed, water","Polygonaceae","Polygonum amphibium L.","E"
"481","2002","POAMS",0,"water smartweed","smartweed, water","Polygonaceae","Polygonum amphibium L. var stipulaceum Coleman","E"
"482","2002","POCO14",1.04,"pickerelweed","pickerelweed","Pontederiaceae","Pontederia cordata L.","E"
"483","2002","POCR3",7.58,"curly pondweed","pondweed, curly","Potamogetonaceae","Potamogeton crispus L.","S"
"484","2002","POFO3",0,"leafy pondweed","pondweed, leafy","Potamogetonaceae","Potamogeton foliosus Raf.","S"
"485","2002","POLA4",0,"curlytop knotweed","knotweed, curlytop","Polygonaceae","Polygonum lapathifolium L.","E"
"486","2002","PONO2",3.12,"longleaf pondweed","pondweed, longleaf","Potamogetonaceae","Potamogeton nodosus Poir.","S"
"487","2002","POPE2",0,"Pennsylvania smartweed","smartweed, Pennsylvania","Polygonaceae","Polygonum pensylvanicum L.","E"
"488","2002","POPE3",0,"spotted ladysthumb","ladysthumb, spotted","Polygonaceae","Polygonum persicaria","E"
"489","2002","POPE6",9.94,"sago pondweed","pondweed, sago","Potamogetonaceae","Stuckenia pectinatus (L.) Boerner","S"
"490","2002","POPU5",0.28,"dotted smartweed","smartweed, dotted","Polygonaceae","Polygonum punctatum Ell.","E"
"491","2002","PORI2",2.18,"Richardson's pondweed","pondweed, Richardson's","Potamogetonaceae","Potamogeton richardsonii (Benn.) Rydb.","S"
"492","2002","POZO",12.78,"flatstem pondweed","pondweed, flatstem","Potamogetonaceae","Potamogeton zosteriformis Fern.","S"
"493","2002","RA?NU",0.09,NA,NA,NA,NA,NA
"494","2002","RALO2",0,"longbeak buttercup","buttercup, longbeak","Ranunculaceae","Ranunculus longirostris Godr.","S"
"495","2002","RIFL4",0,"slender liverwort","liverwort, slender","Riccaceae","Riccia fluitans L.","N"
"496","2002","RO?BI",0,"locust","locust","Fabaceae","Robina spp.","E"
"497","2002","RONA2",0,"watercress","watercress","Brassicaceae","Rorippa nasturtium-aquaticum (L.) Hayek","E"
"498","2002","RUOR2",0,"greater water dock","water dock, greater","Polygonaceae","Rumex orbiculatus Gray","E"
